1.6636,-2.3393,1.7128,-2.2591
0.023501,0.19035,0.010789,0.19099
0.027364,0.021218,0.02568,0.01482
0.027364,0.021218,0.02568,0.01482
-0.041901,-0.036658,-0.044099,-0.037248
-0.001334,0.000735,-0.001227,0.000657
-0.001334,0.000735,-0.001227,0.000657
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
