    0.0000  -20.3491
    0.0016  -20.3489
    0.0031  -20.3482
    0.0047  -20.3471
    0.0062  -20.3456
    0.0078  -20.3436
    0.0093  -20.3412
    0.0109  -20.3383
    0.0124  -20.3350
    0.0140  -20.3313
    0.0155  -20.3271
    0.0171  -20.3224
    0.0186  -20.3174
    0.0202  -20.3119
    0.0217  -20.3059
    0.0233  -20.2995
    0.0248  -20.2927
    0.0264  -20.2854
    0.0279  -20.2777
    0.0295  -20.2696
    0.0310  -20.2610
    0.0326  -20.2520
    0.0342  -20.2426
    0.0357  -20.2327
    0.0373  -20.2224
    0.0388  -20.2117
    0.0404  -20.2005
    0.0419  -20.1889
    0.0435  -20.1769
    0.0450  -20.1644
    0.0466  -20.1515
    0.0481  -20.1382
    0.0497  -20.1245
    0.0512  -20.1103
    0.0528  -20.0958
    0.0543  -20.0808
    0.0559  -20.0653
    0.0574  -20.0495
    0.0590  -20.0333
    0.0605  -20.0166
    0.0621  -19.9995
    0.0636  -19.9820
    0.0652  -19.9641
    0.0668  -19.9458
    0.0683  -19.9271
    0.0699  -19.9079
    0.0714  -19.8884
    0.0730  -19.8685
    0.0745  -19.8482
    0.0761  -19.8274
    0.0776  -19.8063
    0.0792  -19.7848
    0.0807  -19.7629
    0.0823  -19.7407
    0.0838  -19.7180
    0.0854  -19.6949
    0.0869  -19.6715
    0.0885  -19.6477
    0.0900  -19.6236
    0.0916  -19.5990
    0.0931  -19.5741
    0.0947  -19.5488
    0.0962  -19.5232
    0.0978  -19.4972
    0.0993  -19.4709
    0.1009  -19.4442
    0.1025  -19.4172
    0.1040  -19.3898
    0.1056  -19.3622
    0.1071  -19.3341
    0.1087  -19.3058
    0.1102  -19.2772
    0.1118  -19.2482
    0.1133  -19.2189
    0.1149  -19.1893
    0.1164  -19.1595
    0.1180  -19.1293
    0.1195  -19.0988
    0.1211  -19.0681
    0.1226  -19.0370
    0.1242  -19.0058
    0.1257  -18.9742
    0.1273  -18.9424
    0.1288  -18.9105
    0.1304  -18.8782
    0.1319  -18.8457
    0.1335  -18.8129
    0.1351  -18.7800
    0.1366  -18.7469
    0.1382  -18.7136
    0.1397  -18.6801
    0.1413  -18.6465
    0.1428  -18.6127
    0.1444  -18.5787
    0.1459  -18.5447
    0.1475  -18.5105
    0.1490  -18.4762
    0.1506  -18.4418
    0.1521  -18.4073
    0.1537  -18.3727
    0.1552  -18.3381
    0.1568  -18.3034
    0.1583  -18.2688
    0.1599  -18.2342
    0.1614  -18.1995
    0.1630  -18.1649
    0.1645  -18.1304
    0.1661  -18.0959
    0.1677  -18.0616
    0.1692  -18.0274
    0.1708  -17.9933
    0.1723  -17.9594
    0.1739  -17.9257
    0.1754  -17.8922
    0.1770  -17.8589
    0.1785  -17.8259
    0.1801  -17.7932
    0.1816  -17.7609
    0.1832  -17.7290
    0.1847  -17.6975
    0.1863  -17.6663
    0.1878  -17.6357
    0.1894  -17.6055
    0.1909  -17.5759
    0.1925  -17.5468
    0.1940  -17.5183
    0.1956  -17.4906
    0.1971  -17.4635
    0.1987  -17.4372
    0.2003  -17.4116
    0.2018  -17.3869
    0.2034  -17.3630
    0.2049  -17.3400
    0.2065  -17.3180
    0.2080  -17.2969
    0.2096  -17.2769
    0.2111  -17.2580
    0.2127  -17.2401
    0.2142  -17.2235
    0.2158  -17.2079
    0.2173  -17.1936
    0.2189  -17.1806
    0.2204  -17.1688
    0.2220  -17.1583
    0.2235  -17.1492
    0.2251  -17.1415
    0.2266  -17.1351
    0.2282  -17.1301
    0.2297  -17.1265
    0.2313  -17.1244
    0.2328  -17.1237
    0.2337  -17.1236
    0.2346  -17.1235
    0.2355  -17.1232
    0.2364  -17.1229
    0.2373  -17.1224
    0.2382  -17.1218
    0.2391  -17.1212
    0.2400  -17.1204
    0.2409  -17.1196
    0.2418  -17.1186
    0.2427  -17.1175
    0.2436  -17.1164
    0.2445  -17.1151
    0.2454  -17.1137
    0.2463  -17.1122
    0.2472  -17.1107
    0.2481  -17.1090
    0.2490  -17.1072
    0.2499  -17.1054
    0.2508  -17.1034
    0.2517  -17.1014
    0.2526  -17.0992
    0.2535  -17.0970
    0.2544  -17.0946
    0.2553  -17.0922
    0.2562  -17.0896
    0.2570  -17.0870
    0.2579  -17.0842
    0.2588  -17.0814
    0.2597  -17.0785
    0.2606  -17.0755
    0.2615  -17.0724
    0.2624  -17.0692
    0.2633  -17.0659
    0.2642  -17.0625
    0.2651  -17.0590
    0.2660  -17.0555
    0.2669  -17.0518
    0.2678  -17.0481
    0.2687  -17.0443
    0.2696  -17.0404
    0.2705  -17.0364
    0.2714  -17.0323
    0.2723  -17.0281
    0.2732  -17.0239
    0.2741  -17.0196
    0.2750  -17.0151
    0.2759  -17.0107
    0.2768  -17.0061
    0.2777  -17.0015
    0.2786  -16.9967
    0.2795  -16.9919
    0.2804  -16.9871
    0.2812  -16.9821
    0.2821  -16.9771
    0.2830  -16.9720
    0.2839  -16.9668
    0.2848  -16.9616
    0.2857  -16.9563
    0.2866  -16.9510
    0.2875  -16.9455
    0.2884  -16.9400
    0.2893  -16.9345
    0.2902  -16.9289
    0.2911  -16.9232
    0.2920  -16.9175
    0.2929  -16.9117
    0.2938  -16.9059
    0.2947  -16.9000
    0.2956  -16.8941
    0.2965  -16.8882
    0.2974  -16.8821
    0.2983  -16.8761
    0.2992  -16.8700
    0.3001  -16.8638
    0.3010  -16.8576
    0.3019  -16.8514
    0.3028  -16.8452
    0.3037  -16.8389
    0.3045  -16.8325
    0.3054  -16.8262
    0.3063  -16.8198
    0.3072  -16.8134
    0.3081  -16.8070
    0.3090  -16.8005
    0.3099  -16.7941
    0.3108  -16.7876
    0.3117  -16.7811
    0.3126  -16.7746
    0.3135  -16.7681
    0.3144  -16.7616
    0.3153  -16.7551
    0.3162  -16.7486
    0.3171  -16.7421
    0.3180  -16.7356
    0.3189  -16.7291
    0.3198  -16.7227
    0.3207  -16.7162
    0.3216  -16.7098
    0.3225  -16.7034
    0.3234  -16.6970
    0.3243  -16.6906
    0.3252  -16.6843
    0.3261  -16.6781
    0.3270  -16.6718
    0.3279  -16.6656
    0.3287  -16.6595
    0.3296  -16.6533
    0.3305  -16.6473
    0.3314  -16.6413
    0.3323  -16.6354
    0.3332  -16.6295
    0.3341  -16.6237
    0.3350  -16.6180
    0.3359  -16.6124
    0.3368  -16.6068
    0.3377  -16.6014
    0.3386  -16.5960
    0.3395  -16.5907
    0.3404  -16.5855
    0.3413  -16.5805
    0.3422  -16.5755
    0.3431  -16.5706
    0.3440  -16.5659
    0.3449  -16.5612
    0.3458  -16.5567
    0.3467  -16.5523
    0.3476  -16.5481
    0.3485  -16.5440
    0.3494  -16.5400
    0.3503  -16.5362
    0.3512  -16.5325
    0.3520  -16.5290
    0.3529  -16.5257
    0.3538  -16.5225
    0.3547  -16.5195
    0.3556  -16.5167
    0.3565  -16.5140
    0.3574  -16.5116
    0.3583  -16.5093
    0.3592  -16.5072
    0.3601  -16.5054
    0.3610  -16.5037
    0.3619  -16.5022
    0.3628  -16.5010
    0.3637  -16.4999
    0.3646  -16.4991
    0.3655  -16.4985
    0.3664  -16.4982
    0.3673  -16.4981
    0.3691  -16.4985
    0.3709  -16.5000
    0.3727  -16.5025
    0.3745  -16.5061
    0.3762  -16.5107
    0.3780  -16.5164
    0.3798  -16.5232
    0.3816  -16.5312
    0.3834  -16.5403
    0.3852  -16.5505
    0.3870  -16.5620
    0.3888  -16.5747
    0.3906  -16.5886
    0.3924  -16.6036
    0.3942  -16.6199
    0.3960  -16.6373
    0.3978  -16.6559
    0.3995  -16.6756
    0.4013  -16.6965
    0.4031  -16.7186
    0.4049  -16.7418
    0.4067  -16.7661
    0.4085  -16.7914
    0.4103  -16.8178
    0.4121  -16.8453
    0.4139  -16.8737
    0.4157  -16.9030
    0.4175  -16.9333
    0.4193  -16.9645
    0.4211  -16.9965
    0.4229  -17.0293
    0.4246  -17.0629
    0.4264  -17.0973
    0.4282  -17.1324
    0.4300  -17.1681
    0.4318  -17.2046
    0.4336  -17.2416
    0.4354  -17.2792
    0.4372  -17.3172
    0.4390  -17.3557
    0.4408  -17.3948
    0.4426  -17.4342
    0.4444  -17.4740
    0.4462  -17.5142
