1	0	0.43092	0.43092	0	0	1.3152
2	1	-0.068414	0.068414	0.5	-0.86603	1.3152
2	1	-0.068414	0.068414	-0.5	0.86603	1.3152
2	1	-0.068414	0.068414	-1	0	1.3152
2	1	-0.068414	0.068414	1	0	1.3152
2	1	-0.068414	0.068414	-0.5	-0.86603	1.3152
2	1	-0.068414	0.068414	0.5	0.86603	1.3152
3	1.7321	-0.041512	0.041512	-1.5	0.86603	1.3152
3	1.7321	-0.041512	0.041512	-6.1706e-09	-1.7321	1.3152
3	1.7321	-0.041512	0.041512	1.5	0.86603	1.3152
3	1.7321	-0.016264	0.016264	1.5	-0.86603	1.3152
3	1.7321	-0.016264	0.016264	6.1706e-09	1.7321	1.3152
3	1.7321	-0.016264	0.016264	-1.5	-0.86603	1.3152
4	2	-0.007226	0.007226	1	-1.7321	1.3152
4	2	-0.007226	0.007226	-1	1.7321	1.3152
4	2	-0.007226	0.007226	-2	0	1.3152
4	2	-0.007226	0.007226	2	0	1.3152
4	2	-0.007226	0.007226	-1	-1.7321	1.3152
4	2	-0.007226	0.007226	1	1.7321	1.3152
5	2.6458	-0.005503	0.005503	-2	1.7321	1.3152
5	2.6458	-0.005503	0.005503	-2.5	0.86603	1.3152
5	2.6458	-0.005503	0.005503	0.5	-2.5981	1.3152
5	2.6458	-0.005503	0.005503	-0.5	-2.5981	1.3152
5	2.6458	-0.005503	0.005503	2.5	0.86603	1.3152
5	2.6458	-0.005503	0.005503	2	1.7321	1.3152
5	2.6458	-0.002201	0.002201	2	-1.7321	1.3152
5	2.6458	-0.002201	0.002201	2.5	-0.86603	1.3152
5	2.6458	-0.002201	0.002201	-0.5	2.5981	1.3152
5	2.6458	-0.002201	0.002201	0.5	2.5981	1.3152
5	2.6458	-0.002201	0.002201	-2.5	-0.86603	1.3152
5	2.6458	-0.002201	0.002201	-2	-1.7321	1.3152
6	3	-7.3e-05	7.3e-05	1.5	-2.5981	1.3152
6	3	-7.3e-05	7.3e-05	-1.5	2.5981	1.3152
6	3	-7.3e-05	7.3e-05	-3	0	1.3152
6	3	-7.3e-05	7.3e-05	3	0	1.3152
6	3	-7.3e-05	7.3e-05	-1.5	-2.5981	1.3152
6	3	-7.3e-05	7.3e-05	1.5	2.5981	1.3152
7	3.4641	-0.001478	0.001478	-3	1.7321	1.3152
7	3.4641	-0.001478	0.001478	-1.2341e-08	-3.4641	1.3152
7	3.4641	-0.001478	0.001478	3	1.7321	1.3152
7	3.4641	-0.000205	0.000205	3	-1.7321	1.3152
7	3.4641	-0.000205	0.000205	1.2341e-08	3.4641	1.3152
7	3.4641	-0.000205	0.000205	-3	-1.7321	1.3152
8	3.6056	0.000461	0.000461	-2.5	2.5981	1.3152
8	3.6056	0.000461	0.000461	-3.5	0.86603	1.3152
8	3.6056	0.000461	0.000461	1	-3.4641	1.3152
8	3.6056	0.000461	0.000461	3.5	0.86603	1.3152
8	3.6056	0.000461	0.000461	-1	-3.4641	1.3152
8	3.6056	0.000461	0.000461	2.5	2.5981	1.3152
8	3.6056	8.4e-05	8.4e-05	2.5	-2.5981	1.3152
8	3.6056	8.4e-05	8.4e-05	3.5	-0.86603	1.3152
8	3.6056	8.4e-05	8.4e-05	-1	3.4641	1.3152
8	3.6056	8.4e-05	8.4e-05	-3.5	-0.86603	1.3152
8	3.6056	8.4e-05	8.4e-05	1	3.4641	1.3152
8	3.6056	8.4e-05	8.4e-05	-2.5	-2.5981	1.3152
9	4	0.00015	0.00015	2	-3.4641	1.3152
9	4	0.00015	0.00015	-2	3.4641	1.3152
9	4	0.00015	0.00015	-4	0	1.3152
9	4	0.00015	0.00015	4	0	1.3152
9	4	0.00015	0.00015	-2	-3.4641	1.3152
9	4	0.00015	0.00015	2	3.4641	1.3152
10	4.3589	0.000234	0.000234	3.5	-2.5981	1.3152
10	4.3589	0.000234	0.000234	4	-1.7321	1.3152
10	4.3589	0.000234	0.000234	-0.5	4.3301	1.3152
10	4.3589	0.000234	0.000234	0.5	4.3301	1.3152
10	4.3589	0.000234	0.000234	-4	-1.7321	1.3152
10	4.3589	0.000234	0.000234	-3.5	-2.5981	1.3152
10	4.3589	-6.6e-05	6.6e-05	-3.5	2.5981	1.3152
10	4.3589	-6.6e-05	6.6e-05	-4	1.7321	1.3152
10	4.3589	-6.6e-05	6.6e-05	0.5	-4.3301	1.3152
10	4.3589	-6.6e-05	6.6e-05	-0.5	-4.3301	1.3152
10	4.3589	-6.6e-05	6.6e-05	4	1.7321	1.3152
10	4.3589	-6.6e-05	6.6e-05	3.5	2.5981	1.3152
11	4.5826	0.00023	0.00023	3	-3.4641	1.3152
11	4.5826	0.00023	0.00023	-1.5	4.3301	1.3152
11	4.5826	0.00023	0.00023	4.5	-0.86603	1.3152
11	4.5826	0.00023	0.00023	-4.5	-0.86603	1.3152
11	4.5826	0.00023	0.00023	1.5	4.3301	1.3152
11	4.5826	0.00023	0.00023	-3	-3.4641	1.3152
11	4.5826	0.000219	0.000219	-3	3.4641	1.3152
11	4.5826	0.000219	0.000219	1.5	-4.3301	1.3152
11	4.5826	0.000219	0.000219	-4.5	0.86603	1.3152
11	4.5826	0.000219	0.000219	4.5	0.86603	1.3152
11	4.5826	0.000219	0.000219	-1.5	-4.3301	1.3152
11	4.5826	0.000219	0.000219	3	3.4641	1.3152
12	5	9.5e-05	9.5e-05	2.5	-4.3301	1.3152
12	5	9.5e-05	9.5e-05	-2.5	4.3301	1.3152
12	5	9.5e-05	9.5e-05	-5	0	1.3152
