-2.7049,-2.705
-0.21363,-0.21364
0.080335,0.080335
0.003761,0.003761
-0.009752,-0.009752
0.013963,0.013963
-0.001724,-0.001724
0.002808,0.002808
0.000686,0.000686
-4e-05,-4e-05
