1	0.57735	-2.6892	2.6892	0	0.57735	0
1	0.57735	-2.6892	2.6892	0.5	-0.28868	0
1	0.57735	-2.6892	2.6892	-0.5	-0.28868	0
2	1.1547	-0.21046	0.21046	-1	0.57735	0
2	1.1547	-0.21046	0.21046	1	0.57735	0
2	1.1547	-0.21046	0.21046	-6.1706e-09	-1.1547	0
3	1.5275	0.075193	0.075193	1.5	-0.28868	0
3	1.5275	0.075193	0.075193	-0.5	1.4434	0
3	1.5275	0.075193	0.075193	1	-1.1547	0
3	1.5275	0.075193	0.075193	0.5	1.4434	0
3	1.5275	0.075193	0.075193	-1.5	-0.28868	0
3	1.5275	0.075193	0.075193	-1	-1.1547	0
4	2.0817	0.004205	0.004205	-1.5	1.4434	0
4	2.0817	0.004205	0.004205	-2	0.57735	0
4	2.0817	0.004205	0.004205	2	0.57735	0
4	2.0817	0.004205	0.004205	0.5	-2.0207	0
4	2.0817	0.004205	0.004205	1.5	1.4434	0
4	2.0817	0.004205	0.004205	-0.5	-2.0207	0
5	2.3094	-0.007768	0.007768	2	-1.1547	0
5	2.3094	-0.007768	0.007768	6.1706e-09	2.3094	0
5	2.3094	-0.007768	0.007768	-2	-1.1547	0
6	2.5166	0.014059	0.014059	-1	2.3094	0
6	2.5166	0.014059	0.014059	1.5	-2.0207	0
6	2.5166	0.014059	0.014059	2.5	-0.28868	0
6	2.5166	0.014059	0.014059	1	2.3094	0
6	2.5166	0.014059	0.014059	-2.5	-0.28868	0
6	2.5166	0.014059	0.014059	-1.5	-2.0207	0
7	2.8868	-0.000677	0.000677	-2.5	1.4434	0
7	2.8868	-0.000677	0.000677	2.5	1.4434	0
7	2.8868	-0.000677	0.000677	-1.2341e-08	-2.8868	0
8	3.0551	0.003091	0.003091	-2	2.3094	0
8	3.0551	0.003091	0.003091	1	-2.8868	0
8	3.0551	0.003091	0.003091	-3	0.57735	0
8	3.0551	0.003091	0.003091	3	0.57735	0
8	3.0551	0.003091	0.003091	2	2.3094	0
8	3.0551	0.003091	0.003091	-1	-2.8868	0
9	3.2146	0.001205	0.001205	2.5	-2.0207	0
9	3.2146	0.001205	0.001205	3	-1.1547	0
9	3.2146	0.001205	0.001205	-0.5	3.1754	0
9	3.2146	0.001205	0.001205	0.5	3.1754	0
9	3.2146	0.001205	0.001205	-3	-1.1547	0
9	3.2146	0.001205	0.001205	-2.5	-2.0207	0
10	3.5119	0.000238	0.000238	-1.5	3.1754	0
10	3.5119	0.000238	0.000238	2	-2.8868	0
10	3.5119	0.000238	0.000238	3.5	-0.28868	0
10	3.5119	0.000238	0.000238	1.5	3.1754	0
10	3.5119	0.000238	0.000238	-3.5	-0.28868	0
10	3.5119	0.000238	0.000238	-2	-2.8868	0
11	3.7859	-0.000154	0.000154	-3	2.3094	0
11	3.7859	-0.000154	0.000154	-3.5	1.4434	0
11	3.7859	-0.000154	0.000154	0.5	-3.7528	0
11	3.7859	-0.000154	0.000154	3.5	1.4434	0
11	3.7859	-0.000154	0.000154	3	2.3094	0
11	3.7859	-0.000154	0.000154	-0.5	-3.7528	0
12	4.0415	-0.000466	0.000466	3.5	-2.0207	0
12	4.0415	-0.000466	0.000466	1.2341e-08	4.0415	0
12	4.0415	-0.000466	0.000466	-3.5	-2.0207	0
12	4.0415	0.000187	0.000187	-2.5	3.1754	0
12	4.0415	0.000187	0.000187	1.5	-3.7528	0
12	4.0415	0.000187	0.000187	-4	0.57735	0
12	4.0415	0.000187	0.000187	4	0.57735	0
12	4.0415	0.000187	0.000187	2.5	3.1754	0
12	4.0415	0.000187	0.000187	-1.5	-3.7528	0
13	4.1633	0.000136	0.000136	3	-2.8868	0
13	4.1633	0.000136	0.000136	4	-1.1547	0
13	4.1633	0.000136	0.000136	-1	4.0415	0
13	4.1633	0.000136	0.000136	1	4.0415	0
13	4.1633	0.000136	0.000136	-4	-1.1547	0
13	4.1633	0.000136	0.000136	-3	-2.8868	0
14	4.5092	-0.000261	0.000261	-2	4.0415	0
