    0.0000  -20.3324
    0.0016  -20.3322
    0.0031  -20.3315
    0.0047  -20.3304
    0.0062  -20.3288
    0.0078  -20.3269
    0.0093  -20.3244
    0.0109  -20.3216
    0.0124  -20.3182
    0.0140  -20.3145
    0.0155  -20.3103
    0.0171  -20.3057
    0.0186  -20.3006
    0.0202  -20.2951
    0.0217  -20.2891
    0.0233  -20.2827
    0.0248  -20.2759
    0.0264  -20.2686
    0.0279  -20.2609
    0.0295  -20.2527
    0.0310  -20.2441
    0.0326  -20.2351
    0.0342  -20.2257
    0.0357  -20.2158
    0.0373  -20.2054
    0.0388  -20.1947
    0.0404  -20.1835
    0.0419  -20.1719
    0.0435  -20.1598
    0.0450  -20.1473
    0.0466  -20.1344
    0.0481  -20.1211
    0.0497  -20.1073
    0.0512  -20.0932
    0.0528  -20.0785
    0.0543  -20.0635
    0.0559  -20.0481
    0.0574  -20.0322
    0.0590  -20.0159
    0.0605  -19.9992
    0.0621  -19.9821
    0.0636  -19.9646
    0.0652  -19.9466
    0.0668  -19.9283
    0.0683  -19.9095
    0.0699  -19.8904
    0.0714  -19.8708
    0.0730  -19.8508
    0.0745  -19.8304
    0.0761  -19.8097
    0.0776  -19.7885
    0.0792  -19.7670
    0.0807  -19.7450
    0.0823  -19.7227
    0.0838  -19.7000
    0.0854  -19.6769
    0.0869  -19.6534
    0.0885  -19.6296
    0.0900  -19.6053
    0.0916  -19.5807
    0.0931  -19.5558
    0.0947  -19.5304
    0.0962  -19.5047
    0.0978  -19.4787
    0.0993  -19.4523
    0.1009  -19.4255
    0.1025  -19.3985
    0.1040  -19.3710
    0.1056  -19.3433
    0.1071  -19.3152
    0.1087  -19.2868
    0.1102  -19.2581
    0.1118  -19.2290
    0.1133  -19.1997
    0.1149  -19.1700
    0.1164  -19.1400
    0.1180  -19.1098
    0.1195  -19.0792
    0.1211  -19.0484
    0.1226  -19.0173
    0.1242  -18.9859
    0.1257  -18.9543
    0.1273  -18.9224
    0.1288  -18.8903
    0.1304  -18.8579
    0.1319  -18.8253
    0.1335  -18.7925
    0.1351  -18.7594
    0.1366  -18.7262
    0.1382  -18.6928
    0.1397  -18.6592
    0.1413  -18.6255
    0.1428  -18.5916
    0.1444  -18.5574
    0.1459  -18.5233
    0.1475  -18.4889
    0.1490  -18.4545
    0.1506  -18.4199
    0.1521  -18.3853
    0.1537  -18.3506
    0.1552  -18.3158
    0.1568  -18.2810
    0.1583  -18.2462
    0.1599  -18.2114
    0.1614  -18.1766
    0.1630  -18.1419
    0.1645  -18.1071
    0.1661  -18.0725
    0.1677  -18.0379
    0.1692  -18.0035
    0.1708  -17.9692
    0.1723  -17.9351
    0.1739  -17.9012
    0.1754  -17.8674
    0.1770  -17.8340
    0.1785  -17.8008
    0.1801  -17.7678
    0.1816  -17.7352
    0.1832  -17.7031
    0.1847  -17.6712
    0.1863  -17.6398
    0.1878  -17.6089
    0.1894  -17.5784
    0.1909  -17.5485
    0.1925  -17.5191
    0.1940  -17.4903
    0.1956  -17.4622
    0.1971  -17.4348
    0.1987  -17.4081
    0.2003  -17.3822
    0.2018  -17.3571
    0.2034  -17.3329
    0.2049  -17.3095
    0.2065  -17.2871
    0.2080  -17.2657
    0.2096  -17.2452
    0.2111  -17.2259
    0.2127  -17.2076
    0.2142  -17.1906
    0.2158  -17.1747
    0.2173  -17.1600
    0.2189  -17.1466
    0.2204  -17.1345
    0.2220  -17.1238
    0.2235  -17.1143
    0.2251  -17.1063
    0.2266  -17.0997
    0.2282  -17.0946
    0.2297  -17.0909
    0.2313  -17.0887
    0.2328  -17.0880
    0.2337  -17.0879
    0.2346  -17.0877
    0.2355  -17.0875
    0.2364  -17.0871
    0.2373  -17.0867
    0.2382  -17.0861
    0.2391  -17.0854
    0.2400  -17.0847
    0.2409  -17.0838
    0.2418  -17.0828
    0.2427  -17.0817
    0.2436  -17.0805
    0.2445  -17.0793
    0.2454  -17.0779
    0.2463  -17.0764
    0.2472  -17.0748
    0.2481  -17.0731
    0.2490  -17.0713
    0.2499  -17.0694
    0.2508  -17.0675
    0.2517  -17.0654
    0.2526  -17.0632
    0.2535  -17.0609
    0.2544  -17.0585
    0.2553  -17.0561
    0.2562  -17.0535
    0.2570  -17.0508
    0.2579  -17.0480
    0.2588  -17.0452
    0.2597  -17.0422
    0.2606  -17.0392
    0.2615  -17.0360
    0.2624  -17.0328
    0.2633  -17.0295
    0.2642  -17.0260
    0.2651  -17.0225
    0.2660  -17.0189
    0.2669  -17.0152
    0.2678  -17.0114
    0.2687  -17.0076
    0.2696  -17.0036
    0.2705  -16.9996
    0.2714  -16.9954
    0.2723  -16.9912
    0.2732  -16.9869
    0.2741  -16.9825
    0.2750  -16.9781
    0.2759  -16.9735
    0.2768  -16.9689
    0.2777  -16.9642
    0.2786  -16.9594
    0.2795  -16.9546
    0.2804  -16.9496
    0.2812  -16.9446
    0.2821  -16.9395
    0.2830  -16.9344
    0.2839  -16.9291
    0.2848  -16.9238
    0.2857  -16.9184
    0.2866  -16.9130
    0.2875  -16.9075
    0.2884  -16.9019
    0.2893  -16.8963
    0.2902  -16.8906
    0.2911  -16.8848
    0.2920  -16.8790
    0.2929  -16.8732
    0.2938  -16.8673
    0.2947  -16.8613
    0.2956  -16.8553
    0.2965  -16.8492
    0.2974  -16.8431
    0.2983  -16.8369
    0.2992  -16.8307
    0.3001  -16.8244
    0.3010  -16.8181
    0.3019  -16.8118
    0.3028  -16.8055
