1	0.57735	0.076254	0.076254	0	-0.57735	1.3152
1	0.57735	0.076254	0.076254	-0.5	0.28868	1.3152
1	0.57735	0.076254	0.076254	0.5	0.28868	1.3152
2	1.1547	-0.062199	0.062199	-1	-0.57735	1.3152
2	1.1547	-0.062199	0.062199	1	-0.57735	1.3152
2	1.1547	-0.062199	0.062199	6.1706e-09	1.1547	1.3152
3	1.5275	-0.014076	0.014076	-1.5	0.28868	1.3152
3	1.5275	-0.014076	0.014076	0.5	-1.4434	1.3152
3	1.5275	-0.014076	0.014076	-1	1.1547	1.3152
3	1.5275	-0.014076	0.014076	-0.5	-1.4434	1.3152
3	1.5275	-0.014076	0.014076	1.5	0.28868	1.3152
3	1.5275	-0.014076	0.014076	1	1.1547	1.3152
4	2.0817	-0.00492	0.00492	1.5	-1.4434	1.3152
4	2.0817	-0.00492	0.00492	-2	-0.57735	1.3152
4	2.0817	-0.00492	0.00492	2	-0.57735	1.3152
4	2.0817	-0.00492	0.00492	-0.5	2.0207	1.3152
4	2.0817	-0.00492	0.00492	-1.5	-1.4434	1.3152
4	2.0817	-0.00492	0.00492	0.5	2.0207	1.3152
5	2.3094	-0.008294	0.008294	-2	1.1547	1.3152
5	2.3094	-0.008294	0.008294	-6.1706e-09	-2.3094	1.3152
5	2.3094	-0.008294	0.008294	2	1.1547	1.3152
6	2.5166	-0.004147	0.004147	1	-2.3094	1.3152
6	2.5166	-0.004147	0.004147	-1.5	2.0207	1.3152
6	2.5166	-0.004147	0.004147	-2.5	0.28868	1.3152
6	2.5166	-0.004147	0.004147	-1	-2.3094	1.3152
6	2.5166	-0.004147	0.004147	2.5	0.28868	1.3152
6	2.5166	-0.004147	0.004147	1.5	2.0207	1.3152
7	2.8868	-0.001508	0.001508	2.5	-1.4434	1.3152
7	2.8868	-0.001508	0.001508	-2.5	-1.4434	1.3152
7	2.8868	-0.001508	0.001508	1.2341e-08	2.8868	1.3152
8	3.0551	-6.3e-05	6.3e-05	2	-2.3094	1.3152
8	3.0551	-6.3e-05	6.3e-05	-1	2.8868	1.3152
8	3.0551	-6.3e-05	6.3e-05	-3	-0.57735	1.3152
8	3.0551	-6.3e-05	6.3e-05	3	-0.57735	1.3152
8	3.0551	-6.3e-05	6.3e-05	-2	-2.3094	1.3152
8	3.0551	-6.3e-05	6.3e-05	1	2.8868	1.3152
9	3.2146	-0.001719	0.001719	-2.5	2.0207	1.3152
