-2.6903,-2.7087,0.48346,-0.017688,0.11895
-0.22001,-0.20345,0.074446,-0.046714,-0.13833
0.077866,0.079436,0.052025,0.020601,-0.021496
-0.02267,-0.020601,0.021841,0.0071768,-0.0022654
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
