-2.6119,-2.628,0.443,-0.009224,0.13706
-0.21611,-0.2032,0.054485,-0.046514,-0.12728
0.069773,0.069713,0.042119,0.018705,-0.014537
-0.022986,-0.022318,0.018668,0.0060744,-0.0005776
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
