1	0	1.7667	1.7667	0	0	0
2	1	0.005246	0.005246	0.5	-0.86603	0
2	1	0.005246	0.005246	-0.5	0.86603	0
2	1	0.005246	0.005246	-1	0	0
2	1	0.005246	0.005246	1	0	0
2	1	0.005246	0.005246	-0.5	-0.86603	0
2	1	0.005246	0.005246	0.5	0.86603	0
3	1.7321	0.022275	0.022275	-1.5	0.86603	0
3	1.7321	0.022275	0.022275	1.5	-0.86603	0
3	1.7321	0.022275	0.022275	-6.1706e-09	-1.7321	0
3	1.7321	0.022275	0.022275	6.1706e-09	1.7321	0
3	1.7321	0.022275	0.022275	-1.5	-0.86603	0
3	1.7321	0.022275	0.022275	1.5	0.86603	0
4	2	-0.048262	0.048262	1	-1.7321	0
4	2	-0.048262	0.048262	-1	1.7321	0
4	2	-0.048262	0.048262	-2	0	0
4	2	-0.048262	0.048262	2	0	0
4	2	-0.048262	0.048262	-1	-1.7321	0
4	2	-0.048262	0.048262	1	1.7321	0
5	2.6458	-0.002901	0.002901	-2	1.7321	0
5	2.6458	-0.002901	0.002901	2	-1.7321	0
5	2.6458	-0.002901	0.002901	-2.5	0.86603	0
5	2.6458	-0.002901	0.002901	2.5	-0.86603	0
5	2.6458	-0.002901	0.002901	0.5	-2.5981	0
5	2.6458	-0.002901	0.002901	-0.5	2.5981	0
5	2.6458	-0.002901	0.002901	-0.5	-2.5981	0
5	2.6458	-0.002901	0.002901	0.5	2.5981	0
5	2.6458	-0.002901	0.002901	-2.5	-0.86603	0
5	2.6458	-0.002901	0.002901	2.5	0.86603	0
5	2.6458	-0.002901	0.002901	-2	-1.7321	0
5	2.6458	-0.002901	0.002901	2	1.7321	0
6	3	-0.003269	0.003269	1.5	-2.5981	0
6	3	-0.003269	0.003269	-1.5	2.5981	0
6	3	-0.003269	0.003269	-3	0	0
6	3	-0.003269	0.003269	3	0	0
6	3	-0.003269	0.003269	-1.5	-2.5981	0
6	3	-0.003269	0.003269	1.5	2.5981	0
7	3.4641	0.000247	0.000247	-3	1.7321	0
7	3.4641	0.000247	0.000247	3	-1.7321	0
7	3.4641	0.000247	0.000247	-1.2341e-08	-3.4641	0
7	3.4641	0.000247	0.000247	1.2341e-08	3.4641	0
7	3.4641	0.000247	0.000247	-3	-1.7321	0
7	3.4641	0.000247	0.000247	3	1.7321	0
8	3.6056	-0.000816	0.000816	-2.5	2.5981	0
8	3.6056	-0.000816	0.000816	2.5	-2.5981	0
8	3.6056	-0.000816	0.000816	-3.5	0.86603	0
8	3.6056	-0.000816	0.000816	3.5	-0.86603	0
8	3.6056	-0.000816	0.000816	1	-3.4641	0
8	3.6056	-0.000816	0.000816	-1	3.4641	0
8	3.6056	-0.000816	0.000816	-3.5	-0.86603	0
8	3.6056	-0.000816	0.000816	3.5	0.86603	0
8	3.6056	-0.000816	0.000816	-1	-3.4641	0
8	3.6056	-0.000816	0.000816	1	3.4641	0
8	3.6056	-0.000816	0.000816	-2.5	-2.5981	0
8	3.6056	-0.000816	0.000816	2.5	2.5981	0
9	4	0.000192	0.000192	2	-3.4641	0
9	4	0.000192	0.000192	-2	3.4641	0
9	4	0.000192	0.000192	-4	0	0
9	4	0.000192	0.000192	4	0	0
9	4	0.000192	0.000192	-2	-3.4641	0
9	4	0.000192	0.000192	2	3.4641	0
10	4.3589	0.000288	0.000288	-3.5	2.5981	0
10	4.3589	0.000288	0.000288	3.5	-2.5981	0
10	4.3589	0.000288	0.000288	-4	1.7321	0
10	4.3589	0.000288	0.000288	4	-1.7321	0
10	4.3589	0.000288	0.000288	0.5	-4.3301	0
10	4.3589	0.000288	0.000288	-0.5	4.3301	0
10	4.3589	0.000288	0.000288	-0.5	-4.3301	0
10	4.3589	0.000288	0.000288	0.5	4.3301	0
10	4.3589	0.000288	0.000288	-4	-1.7321	0
10	4.3589	0.000288	0.000288	4	1.7321	0
10	4.3589	0.000288	0.000288	-3.5	-2.5981	0
10	4.3589	0.000288	0.000288	3.5	2.5981	0
11	4.5826	4.2e-05	4.2e-05	-3	3.4641	0
11	4.5826	4.2e-05	4.2e-05	3	-3.4641	0
11	4.5826	4.2e-05	4.2e-05	1.5	-4.3301	0
11	4.5826	4.2e-05	4.2e-05	-1.5	4.3301	0
11	4.5826	4.2e-05	4.2e-05	-4.5	0.86603	0
11	4.5826	4.2e-05	4.2e-05	4.5	-0.86603	0
11	4.5826	4.2e-05	4.2e-05	-4.5	-0.86603	0
11	4.5826	4.2e-05	4.2e-05	4.5	0.86603	0
11	4.5826	4.2e-05	4.2e-05	-1.5	-4.3301	0
11	4.5826	4.2e-05	4.2e-05	1.5	4.3301	0
11	4.5826	4.2e-05	4.2e-05	-3	-3.4641	0
11	4.5826	4.2e-05	4.2e-05	3	3.4641	0
12	5	0.000392	0.000392	2.5	-4.3301	0
12	5	0.000392	0.000392	-2.5	4.3301	0
12	5	0.000392	0.000392	-5	0	0
12	5	0.000392	0.000392	5	0	0
12	5	0.000392	0.000392	-2.5	-4.3301	0
12	5	0.000392	0.000392	2.5	4.3301	0
13	5.1962	2.2e-05	2.2e-05	-4.5	2.5981	0
13	5.1962	2.2e-05	2.2e-05	4.5	-2.5981	0
13	5.1962	2.2e-05	2.2e-05	-1.8512e-08	-5.1962	0
13	5.1962	2.2e-05	2.2e-05	1.8512e-08	5.1962	0
13	5.1962	2.2e-05	2.2e-05	-4.5	-2.5981	0
13	5.1962	2.2e-05	2.2e-05	4.5	2.5981	0
14	5.2915	8.4e-05	8.4e-05	-4	3.4641	0
14	5.2915	8.4e-05	8.4e-05	4	-3.4641	0
14	5.2915	8.4e-05	8.4e-05	-5	1.7321	0
14	5.2915	8.4e-05	8.4e-05	5	-1.7321	0
14	5.2915	8.4e-05	8.4e-05	1	-5.1962	0
14	5.2915	8.4e-05	8.4e-05	-1	5.1962	0
14	5.2915	8.4e-05	8.4e-05	-1	-5.1962	0
