  0.00000000E+00 -0.20340140E+02
  0.14630364E-01 -0.20339654E+02
  0.29260727E-01 -0.20338186E+02
  0.43891091E-01 -0.20335707E+02
  0.58521454E-01 -0.20332197E+02
  0.73151818E-01 -0.20327656E+02
  0.87782182E-01 -0.20322114E+02
  0.10241255E+00 -0.20315611E+02
  0.11704291E+00 -0.20308178E+02
  0.13167327E+00 -0.20299816E+02
  0.14630364E+00 -0.20290492E+02
  0.16093400E+00 -0.20280161E+02
  0.17556436E+00 -0.20268785E+02
  0.19019473E+00 -0.20256356E+02
  0.20482509E+00 -0.20242900E+02
  0.21945545E+00 -0.20228463E+02
  0.23408582E+00 -0.20213088E+02
  0.24871618E+00 -0.20196796E+02
  0.26334654E+00 -0.20179584E+02
  0.27797691E+00 -0.20161427E+02
  0.29260727E+00 -0.20142298E+02
  0.30723764E+00 -0.20122180E+02
  0.32186800E+00 -0.20101072E+02
  0.33649836E+00 -0.20078984E+02
  0.35112873E+00 -0.20055938E+02
  0.36575909E+00 -0.20031954E+02
  0.38038945E+00 -0.20007049E+02
  0.39501982E+00 -0.19981236E+02
  0.40965018E+00 -0.19954517E+02
  0.42428054E+00 -0.19926891E+02
  0.43891091E+00 -0.19898349E+02
  0.45354127E+00 -0.19868883E+02
  0.46817163E+00 -0.19838492E+02
  0.48280200E+00 -0.19807188E+02
  0.49743236E+00 -0.19774994E+02
  0.51206273E+00 -0.19741939E+02
  0.52669309E+00 -0.19708043E+02
  0.54132345E+00 -0.19673315E+02
  0.55595382E+00 -0.19637747E+02
  0.57058418E+00 -0.19601330E+02
  0.58521454E+00 -0.19564059E+02
  0.59984491E+00 -0.19525950E+02
  0.61447527E+00 -0.19487028E+02
  0.62910563E+00 -0.19447327E+02
  0.64373600E+00 -0.19406871E+02
  0.65836636E+00 -0.19365672E+02
  0.67299673E+00 -0.19323733E+02
  0.68762709E+00 -0.19281057E+02
  0.70225745E+00 -0.19237653E+02
  0.71688782E+00 -0.19193544E+02
  0.73151818E+00 -0.19148756E+02
  0.74614854E+00 -0.19103315E+02
  0.76077891E+00 -0.19057237E+02
  0.77540927E+00 -0.19010539E+02
  0.79003963E+00 -0.18963243E+02
  0.80467000E+00 -0.18915383E+02
  0.81930036E+00 -0.18867006E+02
  0.83393072E+00 -0.18818154E+02
  0.84856109E+00 -0.18768857E+02
  0.86319145E+00 -0.18719123E+02
  0.87782182E+00 -0.18668953E+02
  0.89245218E+00 -0.18618356E+02
  0.90708254E+00 -0.18567369E+02
  0.92171291E+00 -0.18516059E+02
  0.93634327E+00 -0.18464512E+02
  0.95097363E+00 -0.18412809E+02
  0.96560400E+00 -0.18361007E+02
  0.98023436E+00 -0.18309135E+02
  0.99486472E+00 -0.18257208E+02
  0.10094951E+01 -0.18205253E+02
  0.10241255E+01 -0.18153327E+02
  0.10387558E+01 -0.18101514E+02
  0.10533862E+01 -0.18049918E+02
  0.10680165E+01 -0.17998635E+02
  0.10826469E+01 -0.17947746E+02
  0.10972773E+01 -0.17897317E+02
  0.11119076E+01 -0.17847414E+02
  0.11265380E+01 -0.17798121E+02
  0.11411684E+01 -0.17749548E+02
  0.11557987E+01 -0.17701817E+02
  0.11704291E+01 -0.17655052E+02
  0.11850595E+01 -0.17609369E+02
  0.11996898E+01 -0.17564872E+02
  0.12143202E+01 -0.17521669E+02
  0.12289505E+01 -0.17479882E+02
  0.12435809E+01 -0.17439656E+02
  0.12582113E+01 -0.17401149E+02
  0.12728416E+01 -0.17364519E+02
  0.12874720E+01 -0.17329910E+02
  0.13021024E+01 -0.17297448E+02
  0.13167327E+01 -0.17267252E+02
  0.13313631E+01 -0.17239444E+02
  0.13459935E+01 -0.17214153E+02
  0.13606238E+01 -0.17191509E+02
  0.13752542E+01 -0.17171636E+02
  0.13898845E+01 -0.17154641E+02
  0.14045149E+01 -0.17140609E+02
  0.14191453E+01 -0.17129608E+02
  0.14337756E+01 -0.17121698E+02
  0.14484060E+01 -0.17116929E+02
  0.14629695E+01 -0.17115335E+02
  0.14775330E+01 -0.17114991E+02
  0.14920966E+01 -0.17113959E+02
  0.15066601E+01 -0.17112242E+02
  0.15212236E+01 -0.17109841E+02
  0.15357871E+01 -0.17106762E+02
  0.15503507E+01 -0.17103008E+02
  0.15649142E+01 -0.17098584E+02
  0.15794777E+01 -0.17093496E+02
  0.15940412E+01 -0.17087749E+02
  0.16086048E+01 -0.17081355E+02
  0.16231683E+01 -0.17074323E+02
  0.16377318E+01 -0.17066665E+02
  0.16522953E+01 -0.17058393E+02
  0.16668589E+01 -0.17049515E+02
  0.16814224E+01 -0.17040039E+02
  0.16959859E+01 -0.17029971E+02
  0.17105494E+01 -0.17019319E+02
  0.17251130E+01 -0.17008097E+02
  0.17396765E+01 -0.16996324E+02
  0.17542400E+01 -0.16984028E+02
  0.17688035E+01 -0.16971239E+02
  0.17833671E+01 -0.16957985E+02
  0.17979306E+01 -0.16944291E+02
  0.18124941E+01 -0.16930175E+02
  0.18270576E+01 -0.16915652E+02
  0.18416212E+01 -0.16900741E+02
  0.18561847E+01 -0.16885463E+02
  0.18707482E+01 -0.16869851E+02
  0.18853117E+01 -0.16853943E+02
  0.18998753E+01 -0.16837780E+02
  0.19144388E+01 -0.16821398E+02
  0.19290023E+01 -0.16804828E+02
  0.19435658E+01 -0.16788100E+02
  0.19581294E+01 -0.16771247E+02
  0.19726929E+01 -0.16754311E+02
  0.19872564E+01 -0.16737350E+02
  0.20018199E+01 -0.16720432E+02
  0.20163835E+01 -0.16703629E+02
  0.20309470E+01 -0.16687012E+02
  0.20455105E+01 -0.16670636E+02
  0.20600740E+01 -0.16654547E+02
  0.20746376E+01 -0.16638784E+02
  0.20892011E+01 -0.16623389E+02
  0.21037646E+01 -0.16608410E+02
  0.21183281E+01 -0.16593913E+02
  0.21328917E+01 -0.16579972E+02
  0.21474552E+01 -0.16566668E+02
  0.21620187E+01 -0.16554085E+02
  0.21765822E+01 -0.16542307E+02
  0.21911458E+01 -0.16531416E+02
  0.22057093E+01 -0.16521504E+02
  0.22202728E+01 -0.16512661E+02
  0.22348363E+01 -0.16504980E+02
  0.22493999E+01 -0.16498550E+02
  0.22639634E+01 -0.16493445E+02
  0.22785269E+01 -0.16489729E+02
  0.22930904E+01 -0.16487459E+02
  0.23077806E+01 -0.16486690E+02
  0.23224708E+01 -0.16487515E+02
  0.23371609E+01 -0.16490041E+02
  0.23518511E+01 -0.16494337E+02
  0.23665412E+01 -0.16500460E+02
  0.23812314E+01 -0.16508458E+02
  0.23959216E+01 -0.16518368E+02
  0.24106117E+01 -0.16530221E+02
  0.24253019E+01 -0.16544044E+02
  0.24399921E+01 -0.16559863E+02
  0.24546822E+01 -0.16577698E+02
  0.24693724E+01 -0.16597564E+02
  0.24840626E+01 -0.16619462E+02
  0.24987527E+01 -0.16643380E+02
  0.25134429E+01 -0.16669293E+02
  0.25281331E+01 -0.16697171E+02
  0.25428232E+01 -0.16726975E+02
  0.25575134E+01 -0.16758664E+02
  0.25722035E+01 -0.16792183E+02
  0.25868937E+01 -0.16827463E+02
  0.26015839E+01 -0.16864421E+02
  0.26162740E+01 -0.16902967E+02
  0.26309642E+01 -0.16943016E+02
  0.26456544E+01 -0.16984498E+02
  0.26603445E+01 -0.17027359E+02
  0.26750347E+01 -0.17071556E+02
  0.26897249E+01 -0.17117036E+02
  0.27044150E+01 -0.17163727E+02
  0.27191052E+01 -0.17211525E+02
  0.27337954E+01 -0.17260311E+02
  0.27484855E+01 -0.17309966E+02
  0.27631757E+01 -0.17360393E+02
  0.27778658E+01 -0.17411523E+02
  0.27925560E+01 -0.17463318E+02
  0.28072462E+01 -0.17515745E+02
  0.28219363E+01 -0.17568757E+02
  0.28366265E+01 -0.17622278E+02
  0.28513167E+01 -0.17676205E+02
  0.28660068E+01 -0.17730429E+02
  0.28806970E+01 -0.17784854E+02
  0.28953872E+01 -0.17839417E+02
  0.29100773E+01 -0.17894089E+02
  0.29247675E+01 -0.17948856E+02
  0.29394576E+01 -0.18003703E+02
  0.29541478E+01 -0.18058588E+02
  0.29688380E+01 -0.18113443E+02
  0.29835281E+01 -0.18168184E+02
  0.29982183E+01 -0.18222733E+02
  0.30129085E+01 -0.18277035E+02
  0.30275986E+01 -0.18331063E+02
  0.30422888E+01 -0.18384812E+02
  0.30569790E+01 -0.18438276E+02
  0.30716691E+01 -0.18491431E+02
  0.30863593E+01 -0.18544232E+02
  0.31010495E+01 -0.18596616E+02
  0.31157396E+01 -0.18648527E+02
  0.31304298E+01 -0.18699923E+02
  0.31451199E+01 -0.18750793E+02
  0.31598101E+01 -0.18801141E+02
  0.31745003E+01 -0.18850973E+02
  0.31891904E+01 -0.18900279E+02
  0.32038806E+01 -0.18949022E+02
  0.32185708E+01 -0.18997150E+02
  0.32332609E+01 -0.19044608E+02
  0.32479511E+01 -0.19091359E+02
  0.32626413E+01 -0.19137391E+02
  0.32773314E+01 -0.19182714E+02
  0.32920216E+01 -0.19227344E+02
  0.33067118E+01 -0.19271286E+02
  0.33214019E+01 -0.19314522E+02
  0.33360921E+01 -0.19357016E+02
  0.33507822E+01 -0.19398724E+02
  0.33654724E+01 -0.19439611E+02
  0.33801626E+01 -0.19479663E+02
  0.33948527E+01 -0.19518887E+02
  0.34095429E+01 -0.19557300E+02
  0.34242331E+01 -0.19594912E+02
  0.34389232E+01 -0.19631719E+02
  0.34536134E+01 -0.19667695E+02
  0.34683036E+01 -0.19702809E+02
  0.34829937E+01 -0.19737031E+02
  0.34976839E+01 -0.19770344E+02
  0.35123740E+01 -0.19802750E+02
  0.35270642E+01 -0.19834260E+02
  0.35417544E+01 -0.19864886E+02
  0.35564445E+01 -0.19894625E+02
  0.35711347E+01 -0.19923466E+02
  0.35858249E+01 -0.19951385E+02
  0.36005150E+01 -0.19978362E+02
  0.36152052E+01 -0.20004385E+02
  0.36298954E+01 -0.20029455E+02
  0.36445855E+01 -0.20053581E+02
  0.36592757E+01 -0.20076771E+02
  0.36739659E+01 -0.20099023E+02
  0.36886560E+01 -0.20120327E+02
  0.37033462E+01 -0.20140665E+02
  0.37180363E+01 -0.20160022E+02
  0.37327265E+01 -0.20178388E+02
  0.37474167E+01 -0.20195765E+02
  0.37621068E+01 -0.20212163E+02
  0.37767970E+01 -0.20227588E+02
  0.37914872E+01 -0.20242046E+02
  0.38061773E+01 -0.20255531E+02
  0.38208675E+01 -0.20268032E+02
  0.38355577E+01 -0.20279538E+02
  0.38502478E+01 -0.20290041E+02
  0.38649380E+01 -0.20299540E+02
  0.38796281E+01 -0.20308041E+02
  0.38943183E+01 -0.20315548E+02
  0.39090085E+01 -0.20322062E+02
  0.39236986E+01 -0.20327583E+02
  0.39383888E+01 -0.20332104E+02
  0.39530790E+01 -0.20335621E+02
  0.39677691E+01 -0.20338133E+02
  0.39824593E+01 -0.20339638E+02
  0.39970897E+01 -0.20340140E+02
  
  0.00000000E+00 -0.20161625E+02
  0.14630364E-01 -0.20161138E+02
  0.29260727E-01 -0.20159675E+02
  0.43891091E-01 -0.20157231E+02
  0.58521454E-01 -0.20153803E+02
  0.73151818E-01 -0.20149393E+02
  0.87782182E-01 -0.20144009E+02
  0.10241255E+00 -0.20137662E+02
  0.11704291E+00 -0.20130358E+02
  0.13167327E+00 -0.20122097E+02
  0.14630364E+00 -0.20112869E+02
  0.16093400E+00 -0.20102665E+02
  0.17556436E+00 -0.20091478E+02
  0.19019473E+00 -0.20079313E+02
  0.20482509E+00 -0.20066182E+02
  0.21945545E+00 -0.20052099E+02
  0.23408582E+00 -0.20037071E+02
  0.24871618E+00 -0.20021095E+02
  0.26334654E+00 -0.20004163E+02
  0.27797691E+00 -0.19986269E+02
  0.29260727E+00 -0.19967415E+02
  0.30723764E+00 -0.19947622E+02
  0.32186800E+00 -0.19926911E+02
  0.33649836E+00 -0.19905302E+02
  0.35112873E+00 -0.19882793E+02
  0.36575909E+00 -0.19859368E+02
  0.38038945E+00 -0.19834999E+02
  0.39501982E+00 -0.19809669E+02
  0.40965018E+00 -0.19783382E+02
  0.42428054E+00 -0.19756169E+02
  0.43891091E+00 -0.19728073E+02
  0.45354127E+00 -0.19699132E+02
  0.46817163E+00 -0.19669365E+02
  0.48280200E+00 -0.19638763E+02
  0.49743236E+00 -0.19607305E+02
  0.51206273E+00 -0.19574972E+02
  0.52669309E+00 -0.19541757E+02
  0.54132345E+00 -0.19507673E+02
  0.55595382E+00 -0.19472745E+02
  0.57058418E+00 -0.19436998E+02
  0.58521454E+00 -0.19400451E+02
  0.59984491E+00 -0.19363116E+02
  0.61447527E+00 -0.19325003E+02
  0.62910563E+00 -0.19286127E+02
  0.64373600E+00 -0.19246507E+02
  0.65836636E+00 -0.19206160E+02
  0.67299673E+00 -0.19165098E+02
  0.68762709E+00 -0.19123324E+02
  0.70225745E+00 -0.19080845E+02
  0.71688782E+00 -0.19037672E+02
  0.73151818E+00 -0.18993834E+02
  0.74614854E+00 -0.18949363E+02
  0.76077891E+00 -0.18904293E+02
  0.77540927E+00 -0.18858645E+02
  0.79003963E+00 -0.18812427E+02
  0.80467000E+00 -0.18765645E+02
  0.81930036E+00 -0.18718314E+02
  0.83393072E+00 -0.18670470E+02
  0.84856109E+00 -0.18622163E+02
  0.86319145E+00 -0.18573451E+02
  0.87782182E+00 -0.18524376E+02
  0.89245218E+00 -0.18474964E+02
  0.90708254E+00 -0.18425232E+02
  0.92171291E+00 -0.18375202E+02
  0.93634327E+00 -0.18324920E+02
  0.95097363E+00 -0.18274455E+02
  0.96560400E+00 -0.18223882E+02
  0.98023436E+00 -0.18173262E+02
  0.99486472E+00 -0.18122632E+02
  0.10094951E+01 -0.18072009E+02
  0.10241255E+01 -0.18021415E+02
  0.10387558E+01 -0.17970906E+02
  0.10533862E+01 -0.17920584E+02
  0.10680165E+01 -0.17870581E+02
  0.10826469E+01 -0.17821033E+02
  0.10972773E+01 -0.17772041E+02
  0.11119076E+01 -0.17723666E+02
  0.11265380E+01 -0.17675935E+02
  0.11411684E+01 -0.17628879E+02
  0.11557987E+01 -0.17582568E+02
  0.11704291E+01 -0.17537119E+02
  0.11850595E+01 -0.17492691E+02
  0.11996898E+01 -0.17449450E+02
  0.12143202E+01 -0.17407543E+02
  0.12289505E+01 -0.17367092E+02
  0.12435809E+01 -0.17328200E+02
  0.12582113E+01 -0.17290977E+02
  0.12728416E+01 -0.17255556E+02
  0.12874720E+01 -0.17222088E+02
  0.13021024E+01 -0.17190725E+02
  0.13167327E+01 -0.17161602E+02
  0.13313631E+01 -0.17134825E+02
  0.13459935E+01 -0.17110481E+02
  0.13606238E+01 -0.17088657E+02
  0.13752542E+01 -0.17069458E+02
  0.13898845E+01 -0.17053007E+02
  0.14045149E+01 -0.17039425E+02
  0.14191453E+01 -0.17028810E+02
  0.14337756E+01 -0.17021217E+02
  0.14484060E+01 -0.17016665E+02
  0.14629695E+01 -0.17015148E+02
  0.14775330E+01 -0.17014825E+02
  0.14920966E+01 -0.17013847E+02
  0.15066601E+01 -0.17012199E+02
  0.15212236E+01 -0.17009864E+02
  0.15357871E+01 -0.17006835E+02
  0.15503507E+01 -0.17003118E+02
  0.15649142E+01 -0.16998736E+02
  0.15794777E+01 -0.16993714E+02
  0.15940412E+01 -0.16988073E+02
  0.16086048E+01 -0.16981821E+02
  0.16231683E+01 -0.16974958E+02
  0.16377318E+01 -0.16967475E+02
  0.16522953E+01 -0.16959369E+02
  0.16668589E+01 -0.16950648E+02
  0.16814224E+01 -0.16941330E+02
  0.16959859E+01 -0.16931440E+02
  0.17105494E+01 -0.16921001E+02
  0.17251130E+01 -0.16910030E+02
  0.17396765E+01 -0.16898534E+02
  0.17542400E+01 -0.16886517E+02
  0.17688035E+01 -0.16873989E+02
  0.17833671E+01 -0.16860966E+02
  0.17979306E+01 -0.16847480E+02
  0.18124941E+01 -0.16833569E+02
  0.18270576E+01 -0.16819274E+02
  0.18416212E+01 -0.16804629E+02
  0.18561847E+01 -0.16789660E+02
  0.18707482E+01 -0.16774386E+02
  0.18853117E+01 -0.16758825E+02
  0.18998753E+01 -0.16743000E+02
  0.19144388E+01 -0.16726941E+02
  0.19290023E+01 -0.16710688E+02
  0.19435658E+01 -0.16694287E+02
  0.19581294E+01 -0.16677785E+02
  0.19726929E+01 -0.16661229E+02
  0.19872564E+01 -0.16644668E+02
  0.20018199E+01 -0.16628151E+02
  0.20163835E+01 -0.16611731E+02
  0.20309470E+01 -0.16595465E+02
  0.20455105E+01 -0.16579412E+02
  0.20600740E+01 -0.16563631E+02
  0.20746376E+01 -0.16548177E+02
  0.20892011E+01 -0.16533105E+02
  0.21037646E+01 -0.16518471E+02
  0.21183281E+01 -0.16504332E+02
  0.21328917E+01 -0.16490751E+02
  0.21474552E+01 -0.16477799E+02
