-2.7146,0.022771
-0.21089,0.007516
0.079888,-0.017523
0.004736,-0.004555
-0.008053,-0.000383
0.015483,-0.004506
-0.000718,-0.000751
0.003342,-0.0009
0.001483,-0.000864
0.000533,-0.00035
