1.8325,-2.1688,-2.169,1.8325
0.0096,0.19645,0.19644,0.0096
0.024406,0.02035,0.020351,0.024406
0.024406,0.02035,0.020351,0.024406
-0.046628,-0.03696,-0.03696,-0.046628
-0.002015,0.000901,0.000901,-0.002015
-0.002015,0.000901,0.000901,-0.002015
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
