-2.6892,-2.6892
-0.21045,-0.21046
0.075193,0.075193
0.004205,0.004205
-0.007768,-0.007768
0.014059,0.014059
-0.000677,-0.000677
0.003091,0.003091
0.001205,0.001205
0.000238,0.000238
