1.6717,-2.3068,-2.3074,1.6716
0.012229,0.18996,0.18998,0.012234
0.028799,0.01864,0.018642,0.028798
0.028799,0.01864,0.018642,0.028798
-0.043774,-0.038106,-0.038105,-0.043774
-0.001268,0.000533,0.000533,-0.001268
-0.001268,0.000533,0.000533,-0.001268
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
