-2.7001,0.026494
-0.21022,0.008164
0.079724,-0.017574
0.004676,-0.004454
-0.008077,-0.000453
0.015478,-0.004594
-0.000816,-0.000739
0.003365,-0.000907
0.001455,-0.000829
0.000519,-0.000349
